,CustomerID,Region,Sales,Discount,Date,ProductID,Quantity,Return,CustomerType,SalesChannel,PaymentMethod,SatisfactionScore,ProductCategory
215,1216,North,15389.173379111871,5.0,2023-01-02 21:58:55.135135135,105,99,0,Returning,Online,Credit Card,3.0,Sports
216,1217,West,24348.0296005283,10.0,2023-07-26 22:03:14.594594594,158,66,0,Returning,Online,Credit Card,4.0,Health & Beauty
217,1218,North,26778.18929402476,5.0,2023-11-21 10:16:56.216216216,114,30,0,New,Direct,Cash,8.0,Sports
218,1219,West,22067.174516118503,277.0,2023-05-31 17:14:57.297297296,129,53,0,VIP,Online,Bank Transfer,4.0,Toys
219,1220,East,29383.979062790328,10.0,2023-12-08 00:47:34.054054052,141,34,0,New,Direct,Credit Card,9.0,Electronics
220,1221,East,16131.054004482135,15.0,2023-01-10 13:54:35.675675675,136,22,0,Returning,Online,Cash,9.0,Clothing
221,1222,East,13776.726483442915,15.0,2023-12-07 09:27:55.675675672,141,67,0,VIP,Direct,Cash,6.0,Health & Beauty
222,1223,South,11106.398755478607,15.0,2024-09-28 02:01:04.864864864,134,6,1,Returning,In-Store,Bank Transfer,2.0,Books
223,1224,West,27480.221557445915,10.0,2024-01-08 07:49:54.594594592,186,79,0,New,Direct,Credit Card,10.0,Home & Kitchen
224,1225,South,23271.82828177029,5.0,2024-06-04 11:46:18.378378376,105,27,0,VIP,Direct,Cash,7.0,Toys
225,1226,South,19722.076645447723,277.0,2023-10-12 04:39:38.378378376,167,10,0,Returning,Online,Bank Transfer,9.0,Toys
226,1227,North,21399.8431315991,5.0,2024-09-25 12:42:31.351351344,117,73,0,Returning,Online,Cash,6.0,Clothing
227,1228,South,14372.554763508117,5.0,2023-11-17 14:19:05.945945944,172,97,0,Returning,Online,Credit Card,3.0,Home & Kitchen
228,1229,North,32228.75989808413,277.0,2024-09-01 21:35:51.351351352,128,96,0,New,Online,Bank Transfer,7.0,Home & Kitchen
229,1230,North,20646.105909876136,277.0,2023-05-27 05:57:28.648648648,176,48,0,VIP,Online,Cash,5.0,Books
230,1231,South,20546.973973024466,10.0,2023-03-09 16:41:48.108108108,158,70,0,New,Online,Bank Transfer,1.0,Books
231,1232,West,23628.83311949345,10.0,2024-04-04 04:20:54.054054048,146,59,0,New,In-Store,Credit Card,3.0,Health & Beauty
232,1233,West,22405.046158683566,10.0,2023-09-05 19:00:10.810810808,116,59,0,New,Direct,Bank Transfer,5.0,Toys
233,1234,West,21119.42012139566,10.0,2024-04-04 04:20:54.054054048,195,2,0,VIP,Direct,Credit Card,7.0,Electronics
234,1235,West,16047.62772277344,10.0,2023-06-17 07:45:35.135135134,121,29,1,New,Direct,Cash,3.0,Books
235,1236,West,22357.34178567998,277.0,2023-12-25 21:57:28.648648648,167,68,0,New,In-Store,Credit Card,6.0,Clothing
236,1237,South,29410.12248237517,5.0,2023-02-10 20:56:56.216216216,168,65,1,New,Direct,Cash,5.0,Clothing
237,1238,South,26727.10023077489,10.0,2023-06-18 14:24:51.891891892,136,83,0,New,In-Store,Cash,1.0,Clothing
238,1239,East,27965.933133196984,10.0,2023-08-04 05:18:33.513513512,148,26,1,Returning,In-Store,Credit Card,10.0,Sports
239,1240,West,17443.921617844073,5.0,2023-07-11 14:11:53.513513512,112,89,0,New,In-Store,Cash,6.0,Books
240,1241,South,15051.975898707096,10.0,2023-08-29 18:24:08.648648648,133,10,0,Returning,Direct,Bank Transfer,8.0,Books
241,1242,East,19371.06539950176,5.0,2023-04-22 02:57:17.837837838,185,53,0,New,In-Store,Cash,1.0,Clothing
242,1243,West,20278.62456144348,5.0,2024-09-06 08:53:20.000000000,152,79,0,VIP,Direct,Credit Card,2.0,Books
243,1244,North,25470.95759235474,277.0,2023-04-07 10:25:35.135135135,186,59,0,Returning,Direct,Bank Transfer,4.0,Sports
244,1245,East,11537.676851425904,15.0,2023-10-31 08:28:49.729729728,150,22,0,Returning,Online,Bank Transfer,2.0,Electronics
245,1246,South,122.0,277.0,2023-06-19 05:44:30.270270270,102,51,0,Returning,Online,Cash,9.0,Electronics
246,1247,North,19209.960507105054,15.0,2023-07-29 11:21:48.108108108,141,48,0,Returning,In-Store,Cash,10.0,Health & Beauty
247,1248,North,17865.5946502629,15.0,2024-09-12 18:09:43.783783784,197,21,0,VIP,In-Store,Credit Card,8.0,Toys
248,1249,North,14939.478123699162,15.0,2024-06-04 11:46:18.378378376,131,22,0,New,Direct,Bank Transfer,8.0,Electronics
249,1250,East,11725.716640671151,10.0,2023-04-14 11:01:37.297297297,150,98,0,Returning,In-Store,Credit Card,4.0,Health & Beauty
250,1251,South,24115.85291980957,277.0,2023-10-07 02:02:31.351351348,184,30,0,VIP,In-Store,Cash,5.0,Home & Kitchen
251,1252,North,20366.58983594202,15.0,2023-08-07 09:56:45.405405404,145,25,0,Returning,Direct,Bank Transfer,4.0,Toys
252,1253,West,13550.195501294733,5.0,2023-08-22 17:48:06.486486484,120,28,0,New,In-Store,Credit Card,9.0,Electronics
253,1254,North,13524.60613968192,10.0,2023-10-24 07:52:47.567567568,143,65,0,Returning,In-Store,Credit Card,2.0,Sports
254,1255,North,18321.07650354936,277.0,2024-04-23 08:10:05.405405400,110,45,0,VIP,Direct,Credit Card,8.0,Home & Kitchen
255,1256,East,28345.107626446967,15.0,2023-05-07 10:48:38.918918918,167,68,0,New,Direct,Credit Card,2.0,Health & Beauty
256,1257,East,18702.04324318197,5.0,2023-11-15 16:20:10.810810808,100,7,0,VIP,Online,Credit Card,1.0,Electronics
257,1258,South,12484.285234409468,277.0,2023-01-10 13:54:35.675675675,191,49,0,New,Direct,Bank Transfer,10.0,Electronics
258,1259,West,18771.28467957028,277.0,2024-06-07 16:24:30.270270264,162,9,0,New,Online,Credit Card,3.0,Books
259,1260,East,18636.38215126165,10.0,2023-07-08 09:33:41.621621620,123,36,0,New,In-Store,Bank Transfer,9.0,Home & Kitchen
260,1261,30,6515.5667852921415,277.0,2024-07-07 16:47:34.054054048,198,83,0,Returning,Direct,Credit Card,3.0,Electronics
261,1262,South,19728.52566741094,10.0,2023-11-22 16:56:12.972972972,112,1,0,VIP,Direct,Cash,9.0,Clothing
262,1263,North,18845.32734895661,15.0,2024-05-17 14:36:23.783783784,197,10,0,VIP,Direct,Cash,7.0,Sports
263,1264,North,23481.031824067093,10.0,2024-09-19 18:45:45.945945944,110,36,0,VIP,In-Store,Credit Card,10.0,Books
264,1265,East,29244.78047472673,5.0,2023-06-01 23:54:14.054054054,199,73,0,New,Online,Cash,1.0,Books
265,1266,South,25632.825147738786,10.0,2024-01-06 09:50:59.459459456,150,46,0,Returning,In-Store,Bank Transfer,10.0,Electronics
266,1267,West,18655.55654722585,5.0,2023-07-11 14:11:53.513513512,116,32,0,New,In-Store,Credit Card,5.0,Sports
267,1268,West,14467.370456291648,10.0,2023-01-04 04:38:11.891891891,198,32,0,VIP,Direct,Bank Transfer,9.0,Books
268,1269,East,32866.7990162493,277.0,2023-05-20 20:41:04.864864864,181,6,0,Returning,Online,Credit Card,3.0,Toys
269,1270,East,20296.092170072443,15.0,2024-05-03 13:24:19.459459456,185,48,1,Returning,In-Store,Cash,9.0,Home & Kitchen
270,1271,South,20069.64645956473,5.0,2023-10-16 15:57:07.027027024,123,38,0,Returning,Direct,Bank Transfer,5.0,Toys
271,1272,West,19879.374564449983,10.0,2023-10-03 21:24:19.459459456,118,17,1,VIP,In-Store,Cash,9.0,Health & Beauty
272,1273,West,20990.42380383928,10.0,2024-05-29 17:49:32.972972968,136,74,0,Returning,In-Store,Cash,10.0,Toys
273,1274,West,19278.197940380287,10.0,2024-07-08 23:26:50.810810808,184,27,0,Returning,Direct,Credit Card,6.0,Sports
274,1275,North,17131.68996559882,277.0,2023-09-03 21:01:15.675675676,107,54,0,New,Direct,Bank Transfer,9.0,Clothing
275,1276,West,17265.70529379804,277.0,2024-01-30 16:17:17.837837836,127,50,0,New,Online,Cash,7.0,Books
276,1277,North,19836.23364892001,5.0,2023-07-07 18:14:03.243243242,104,35,0,Returning,In-Store,Credit Card,7.0,Sports
277,1278,South,17282.876144331174,5.0,2023-03-16 17:17:50.270270270,116,85,0,Returning,Direct,Credit Card,8.0,Books
278,1279,North,16435.77108661418,277.0,2023-09-16 00:14:24.864864864,135,25,0,New,Direct,Credit Card,7.0,Clothing
279,1280,South,20532.151138459485,5.0,2024-03-09 15:15:18.918918920,118,28,1,New,Online,Cash,9.0,Books
280,1281,West,18725.11391289572,15.0,2024-09-28 02:01:04.864864864,163,15,0,New,Online,Credit Card,9.0,Toys
281,1282,West,27519.964942913444,15.0,2024-05-01 15:25:24.324324320,190,4,0,VIP,Direct,Bank Transfer,6.0,Health & Beauty
282,1283,South,6745.150958034939,277.0,2024-01-14 17:06:18.378378376,197,93,0,VIP,Online,Bank Transfer,7.0,Electronics
283,1284,East,25457.53425961231,5.0,2023-12-27 19:56:23.783783780,110,73,0,New,Direct,Cash,2.0,Clothing
284,1285,South,26230.425962488145,10.0,2024-04-24 14:49:22.162162160,153,27,0,Returning,In-Store,Bank Transfer,9.0,Toys
285,1286,East,9633.048837959252,15.0,2024-07-14 02:03:57.837837832,144,26,0,New,Online,Credit Card,1.0,Sports
286,1287,North,122.0,277.0,2023-01-08 00:36:02.162162162,146,19,1,VIP,In-Store,Cash,1.0,Toys
287,1288,North,18142.79567002104,5.0,2023-05-13 20:05:02.702702702,111,92,0,Returning,In-Store,Credit Card,3.0,Toys
288,1289,North,12962.441526410894,277.0,2023-04-15 17:40:54.054054054,120,17,0,VIP,In-Store,Cash,6.0,Electronics
289,1290,West,16110.916562045622,10.0,2024-07-14 02:03:57.837837832,110,43,0,Returning,Direct,Cash,5.0,Home & Kitchen
290,1291,North,14447.120772670856,15.0,2023-07-07 02:54:24.864864864,191,41,0,VIP,In-Store,Credit Card,2.0,Books
291,1292,East,28761.35221711812,277.0,2024-08-04 03:52:04.324324320,104,42,0,Returning,In-Store,Bank Transfer,9.0,Books
292,1293,North,24678.391965737304,277.0,2023-11-27 19:33:20.000000000,180,50,0,Returning,In-Store,Bank Transfer,10.0,Sports
293,1294,South,26357.7754749708,277.0,2023-02-19 04:12:15.135135135,155,84,0,Returning,Direct,Cash,4.0,Health & Beauty
294,1295,South,23608.360320216176,10.0,2023-10-04 12:43:57.837837836,119,40,0,Returning,In-Store,Credit Card,4.0,Sports
295,1296,West,14354.741143913854,277.0,2024-01-03 20:32:25.945945944,140,39,0,VIP,In-Store,Credit Card,5.0,Home & Kitchen
296,1297,South,17377.39866860113,10.0,2024-01-27 11:39:05.945945944,145,23,0,VIP,Online,Cash,8.0,Books
297,1298,East,22446.87280613959,10.0,2024-09-06 08:53:20.000000000,111,96,0,Returning,Direct,Bank Transfer,10.0,Health & Beauty
298,1299,North,13889.360955540273,10.0,2024-07-08 08:07:12.432432432,169,52,0,Returning,In-Store,Credit Card,4.0,Sports
299,1300,West,23564.99215086194,15.0,2024-06-01 22:27:44.864864864,116,47,0,VIP,Online,Bank Transfer,5.0,Health & Beauty
300,1301,North,18798.373009209325,15.0,2024-05-24 15:12:25.945945944,118,63,0,Returning,Direct,Bank Transfer,4.0,Toys
301,1302,North,18125.89596225201,277.0,2024-03-11 13:14:14.054054048,125,97,0,Returning,Direct,Cash,6.0,Clothing
302,1303,East,23554.79984101746,277.0,2023-02-18 12:52:36.756756756,147,69,0,Returning,Direct,Cash,3.0,Toys
303,1304,South,22221.3165574302,15.0,2023-01-31 00:23:03.783783783,151,43,0,New,Direct,Bank Transfer,8.0,Electronics
304,1305,30,122.0,5.0,2024-05-04 04:43:57.837837832,195,48,0,Returning,Direct,Credit Card,6.0,Books
305,1306,North,25796.64901682124,15.0,2023-02-21 17:30:48.648648648,169,34,0,New,Direct,Credit Card,10.0,Health & Beauty
306,1307,West,14594.683362000513,10.0,2024-07-24 22:37:50.270270264,154,40,0,Returning,In-Store,Cash,5.0,Sports
307,1308,South,23079.67803472132,15.0,2024-04-04 19:40:32.432432432,199,75,0,VIP,In-Store,Bank Transfer,2.0,Clothing
308,1309,West,22965.50628984192,10.0,2023-05-13 20:05:02.702702702,174,61,0,New,In-Store,Credit Card,10.0,Sports
309,1310,South,18452.267803430048,277.0,2023-10-11 13:20:00.000000000,132,50,0,New,In-Store,Credit Card,10.0,Books
310,1311,West,21630.66511121059,5.0,2024-09-11 11:30:27.027027024,161,67,0,Returning,Online,Cash,7.0,Health & Beauty
311,1312,East,13744.432118073484,277.0,2024-01-15 23:45:35.135135132,187,62,0,Returning,In-Store,Bank Transfer,2.0,Health & Beauty
312,1313,West,24620.135096034504,10.0,2023-11-29 17:32:15.135135132,122,58,0,New,Direct,Credit Card,1.0,Toys
313,1314,East,19075.489317785054,10.0,2023-01-18 21:09:54.594594594,114,33,0,VIP,In-Store,Cash,7.0,Clothing
314,1315,East,17386.3848974048,10.0,2023-07-13 12:10:48.648648648,126,75,0,VIP,In-Store,Credit Card,5.0,Clothing
315,1316,West,25245.046129184448,5.0,2024-09-26 04:02:09.729729728,174,16,1,Returning,Direct,Credit Card,1.0,Books
316,1317,East,16478.281547286206,15.0,2023-10-24 07:52:47.567567568,163,82,0,VIP,In-Store,Credit Card,4.0,Health & Beauty
317,1318,North,12957.6935181822,277.0,2023-11-16 22:59:27.567567564,180,94,0,VIP,In-Store,Cash,4.0,Clothing
318,1319,East,12216.854132380482,277.0,2023-10-12 04:39:38.378378376,150,48,1,Returning,In-Store,Bank Transfer,10.0,Clothing
319,1320,South,23030.0497567282,15.0,2024-02-05 10:14:03.243243240,152,10,1,VIP,Online,Cash,7.0,Sports
320,1321,West,13597.853237518584,277.0,2023-11-09 07:03:47.027027024,177,82,0,Returning,In-Store,Bank Transfer,9.0,Books
321,1322,North,28773.970909921823,5.0,2024-05-13 03:18:55.135135136,190,38,0,New,Direct,Credit Card,2.0,Toys
322,1323,West,9590.35296058139,277.0,2023-09-30 16:46:07.567567568,181,19,0,Returning,Direct,Bank Transfer,1.0,Sports
323,1324,South,28482.28184145019,10.0,2023-12-23 08:38:55.135135132,191,36,0,New,In-Store,Credit Card,2.0,Sports
324,1325,South,21055.087336013094,15.0,2023-08-17 15:10:59.459459460,150,59,0,New,In-Store,Credit Card,7.0,Home & Kitchen
325,1326,South,19516.43444064804,5.0,2024-09-04 10:54:24.864864864,146,63,0,VIP,In-Store,Cash,10.0,Electronics
326,1327,East,17275.40456595525,15.0,2023-02-27 11:27:34.054054054,103,77,0,VIP,Direct,Credit Card,6.0,Home & Kitchen
327,1328,East,21995.68057176036,5.0,2023-02-03 05:01:15.675675675,106,46,0,VIP,Direct,Cash,4.0,Clothing
328,1329,West,122.0,10.0,2024-04-10 13:37:17.837837832,134,3,0,Returning,Online,Bank Transfer,1.0,Health & Beauty
329,1330,West,25516.509410082606,15.0,2024-07-02 14:10:27.027027024,147,74,0,VIP,Online,Bank Transfer,1.0,Electronics
330,1331,North,20571.1382433102,277.0,2024-01-11 12:28:06.486486484,172,65,0,New,Online,Credit Card,5.0,Electronics
331,1332,North,20751.508807309387,5.0,2023-05-10 15:26:50.810810810,171,91,0,VIP,Direct,Cash,1.0,Health & Beauty
332,1333,West,18181.93893893072,15.0,2023-12-21 10:40:00.000000000,144,8,0,VIP,Online,Credit Card,7.0,Electronics
333,1334,East,19715.271881394663,277.0,2023-04-09 23:44:08.648648648,180,51,0,Returning,In-Store,Cash,1.0,Health & Beauty
334,1335,South,21539.00884446029,15.0,2023-01-01 15:19:38.378378378,180,81,0,Returning,In-Store,Cash,1.0,Electronics
335,1336,West,11449.158036716872,15.0,2023-08-16 08:31:42.702702700,196,73,1,New,Direct,Cash,2.0,Sports
336,1337,North,13259.072889471434,15.0,2024-06-10 05:43:03.783783784,195,6,0,Returning,Online,Bank Transfer,10.0,Books
337,1338,East,23716.320470113576,5.0,2023-12-29 17:55:18.918918916,171,89,0,VIP,In-Store,Cash,3.0,Books
338,1339,West,20854.32719063971,277.0,2024-05-26 13:11:21.081081080,118,39,0,Returning,Direct,Bank Transfer,1.0,Home & Kitchen
339,1340,West,122.0,10.0,2024-09-19 03:26:07.567567568,162,60,0,New,Online,Cash,9.0,Sports
340,1341,East,122.0,5.0,2023-02-06 09:39:27.567567567,137,28,0,VIP,In-Store,Bank Transfer,10.0,Electronics
341,1342,West,21737.908526808355,5.0,2023-06-11 13:48:49.729729728,166,97,0,New,Online,Bank Transfer,8.0,Toys
342,1343,East,17301.201598453194,5.0,2023-04-25 07:35:29.729729730,158,54,0,Returning,Direct,Bank Transfer,5.0,Health & Beauty
343,1344,South,16108.476372988436,10.0,2023-11-11 05:02:42.162162160,168,37,0,Returning,Online,Credit Card,2.0,Sports
344,1345,East,20979.226275488407,277.0,2024-03-02 14:39:16.756756752,112,9,0,New,Direct,Cash,5.0,Electronics
345,1346,East,15108.13611192484,277.0,2023-01-22 17:07:44.864864864,146,82,0,VIP,Online,Credit Card,6.0,Books
346,1347,East,22041.26377857236,277.0,2023-02-17 06:13:20.000000000,160,56,1,Returning,In-Store,Cash,1.0,Books
347,1348,West,11487.081978810798,15.0,2024-08-25 05:40:10.810810808,130,59,1,Returning,Direct,Cash,4.0,Health & Beauty
348,1349,West,25145.778186628217,15.0,2023-07-03 22:16:12.972972972,179,85,0,VIP,Direct,Credit Card,9.0,Toys
349,1350,East,22362.987412065217,15.0,2023-08-25 07:06:40.000000000,195,2,0,Returning,Direct,Bank Transfer,2.0,Electronics
350,1351,West,21280.14867156938,10.0,2024-01-10 05:48:49.729729728,121,61,0,New,Online,Cash,5.0,Electronics
351,1352,North,24913.45491972757,15.0,2023-07-29 11:21:48.108108108,192,58,0,Returning,Online,Bank Transfer,1.0,Toys
352,1353,North,28327.372222312883,10.0,2024-01-12 03:47:44.864864864,185,60,0,Returning,In-Store,Credit Card,4.0,Toys
353,1354,West,25071.85032509065,277.0,2024-05-04 04:43:57.837837832,142,40,1,VIP,Direct,Bank Transfer,4.0,Toys
354,1355,West,10795.628843341774,15.0,2024-05-10 14:00:21.621621616,166,36,0,New,Direct,Cash,6.0,Books
355,1356,30,13602.115166321491,15.0,2024-09-29 08:40:21.621621616,153,37,0,VIP,Online,Cash,10.0,Health & Beauty
356,1357,South,122.0,5.0,2023-07-13 12:10:48.648648648,109,79,0,Returning,Online,Cash,9.0,Sports
357,1358,West,122.0,10.0,2024-01-05 03:11:42.702702700,141,92,1,Returning,In-Store,Credit Card,3.0,Toys
358,1359,North,22588.29510234561,277.0,2023-05-21 12:00:43.243243242,163,18,0,VIP,In-Store,Cash,9.0,Health & Beauty
359,1360,East,16371.280934232673,5.0,2024-09-16 14:07:34.054054048,120,98,0,VIP,Online,Credit Card,6.0,Home & Kitchen
360,1361,West,20933.8338223854,5.0,2023-04-15 02:21:15.675675675,179,63,0,VIP,Direct,Bank Transfer,7.0,Electronics
361,1362,North,16223.085338233388,277.0,2023-11-02 21:47:23.243243240,175,22,0,New,In-Store,Cash,10.0,Electronics
362,1363,North,16942.41098504026,5.0,2023-10-17 22:36:23.783783784,165,11,0,Returning,Online,Cash,2.0,Clothing
363,1364,South,12966.694515758889,10.0,2023-08-27 20:25:13.513513512,140,58,1,VIP,Online,Cash,10.0,Home & Kitchen
364,1365,East,15383.83376944548,10.0,2023-05-20 20:41:04.864864864,123,57,0,Returning,Direct,Bank Transfer,6.0,Sports
365,1366,East,13241.576971918332,15.0,2024-03-12 04:33:52.432432432,134,77,0,New,Online,Cash,6.0,Toys
366,1367,South,15120.633735113335,5.0,2023-06-11 13:48:49.729729728,155,4,0,New,Online,Credit Card,2.0,Toys
367,1368,South,25268.2089830392,15.0,2024-04-05 11:00:10.810810808,129,86,0,New,In-Store,Bank Transfer,2.0,Sports
368,1369,East,15253.005555840286,5.0,2023-04-30 10:12:36.756756756,156,7,0,New,Online,Bank Transfer,2.0,Books
369,1370,East,33161.91032418695,10.0,2023-05-02 08:11:31.891891892,193,61,0,Returning,Online,Bank Transfer,10.0,Home & Kitchen
370,1371,West,22466.589504404445,10.0,2023-09-05 19:00:10.810810808,146,54,0,New,In-Store,Bank Transfer,1.0,Toys
371,1372,West,20924.18061847437,10.0,2023-05-17 16:02:52.972972972,134,88,0,New,Direct,Bank Transfer,5.0,Clothing
372,1373,South,15708.211099093933,5.0,2023-08-27 20:25:13.513513512,118,68,0,VIP,Direct,Credit Card,8.0,Health & Beauty
373,1374,30,23501.54939704496,10.0,2023-02-24 06:49:22.162162162,107,92,0,New,In-Store,Bank Transfer,2.0,Electronics
374,1375,North,17121.81086881113,5.0,2023-10-30 01:49:32.972972972,125,79,0,VIP,In-Store,Cash,5.0,Home & Kitchen
375,1376,West,20610.049073226808,15.0,2024-01-30 00:57:39.459459456,170,1,0,New,Direct,Bank Transfer,8.0,Electronics
376,1377,West,32800.42269134397,5.0,2024-06-22 08:56:12.972972968,129,55,0,New,Direct,Bank Transfer,10.0,Health & Beauty
377,1378,North,19519.700501376752,15.0,2024-05-30 09:09:11.351351352,106,3,0,VIP,Direct,Bank Transfer,5.0,Home & Kitchen
378,1379,South,25746.36663142838,5.0,2023-12-05 11:29:00.540540540,166,78,0,New,Direct,Bank Transfer,2.0,Health & Beauty
379,1380,North,16484.117874370564,15.0,2023-01-30 09:03:25.405405405,164,38,0,Returning,Direct,Bank Transfer,3.0,Toys
380,1381,West,19825.0575475152,10.0,2023-02-10 20:56:56.216216216,135,1,0,Returning,In-Store,Credit Card,6.0,Sports
381,1382,South,28854.00317817755,15.0,2024-09-06 08:53:20.000000000,124,38,0,New,Online,Credit Card,5.0,Toys
382,1383,West,16865.164711061163,10.0,2023-10-30 17:09:11.351351348,136,85,0,Returning,Direct,Bank Transfer,4.0,Sports
383,1384,North,29062.242789984644,10.0,2023-04-03 14:27:44.864864864,100,29,0,VIP,Direct,Credit Card,4.0,Toys
384,1385,North,122.0,15.0,2024-08-26 12:19:27.567567568,114,5,0,New,Online,Cash,5.0,Health & Beauty
385,1386,West,17187.666120528662,5.0,2024-05-23 23:52:47.567567568,136,74,1,New,Online,Bank Transfer,2.0,Health & Beauty
386,1387,East,23162.03869527761,5.0,2023-09-01 07:42:42.162162160,112,92,0,VIP,Online,Cash,9.0,Health & Beauty
387,1388,East,24862.77224813365,277.0,2023-02-11 12:16:34.594594594,107,21,0,VIP,Online,Cash,2.0,Electronics
388,1389,North,122.0,5.0,2023-11-26 12:54:03.243243240,104,71,0,VIP,Online,Bank Transfer,10.0,Health & Beauty
389,1390,North,12148.876400547715,277.0,2023-02-28 18:06:50.810810810,159,67,1,New,Online,Cash,2.0,Toys
390,1391,East,16364.314120875655,5.0,2024-07-05 18:48:38.918918912,172,47,0,VIP,In-Store,Cash,10.0,Clothing
391,1392,East,18762.40682224248,5.0,2023-09-29 10:06:50.810810808,100,84,0,VIP,Online,Cash,9.0,Health & Beauty
392,1393,West,19627.832854499768,10.0,2023-10-26 05:51:42.702702700,135,83,0,Returning,Online,Bank Transfer,3.0,Clothing
393,1394,West,23103.36048775339,277.0,2023-03-01 09:26:29.189189189,134,35,0,Returning,In-Store,Bank Transfer,10.0,Sports
394,1395,East,20888.50500466627,5.0,2024-01-30 00:57:39.459459456,165,68,0,New,Online,Cash,7.0,Toys
395,1396,West,13323.278206449491,277.0,2023-03-26 07:12:25.945945946,162,69,0,Returning,Direct,Bank Transfer,4.0,Health & Beauty
396,1397,West,21900.989255029817,10.0,2023-10-04 12:43:57.837837836,122,1,0,Returning,Direct,Bank Transfer,6.0,Electronics
397,1398,South,23052.928726419115,10.0,2023-08-06 03:17:28.648648648,108,68,0,VIP,Online,Cash,4.0,Electronics
398,1399,West,122.0,277.0,2023-07-19 21:27:12.432432432,133,12,0,VIP,In-Store,Bank Transfer,10.0,Sports
399,1400,North,25403.90362777311,10.0,2024-01-12 19:07:23.243243240,145,60,0,Returning,Direct,Credit Card,7.0,Clothing
400,1401,West,24169.61077274452,15.0,2023-05-15 18:03:57.837837838,177,27,0,Returning,In-Store,Bank Transfer,1.0,Books
401,1402,30,22295.900396142184,15.0,2023-11-28 10:52:58.378378376,103,56,0,Returning,Direct,Credit Card,3.0,Electronics
402,1403,East,19649.171442706764,10.0,2023-04-11 21:43:03.783783783,129,23,0,New,Online,Cash,3.0,Electronics
403,1404,North,11695.195332420042,15.0,2023-06-20 12:23:47.027027026,194,25,1,New,In-Store,Bank Transfer,1.0,Electronics
404,1405,West,22148.09109566293,5.0,2024-02-26 12:02:09.729729728,174,21,0,New,In-Store,Cash,6.0,Toys
405,1406,West,21038.438435815555,277.0,2024-07-03 20:49:43.783783784,198,61,0,Returning,In-Store,Cash,9.0,Electronics
406,1407,South,21357.894185976867,5.0,2024-09-03 04:15:08.108108104,171,63,0,Returning,Direct,Cash,8.0,Home & Kitchen
407,1408,West,13616.257120898452,277.0,2024-01-20 11:03:03.783783780,102,52,0,New,Direct,Cash,7.0,Health & Beauty
408,1409,West,14594.717297958689,10.0,2024-04-22 01:30:48.648648648,113,88,1,New,Direct,Cash,10.0,Sports
409,1410,South,25265.76426666452,5.0,2023-10-30 01:49:32.972972972,159,25,0,Returning,Online,Bank Transfer,8.0,Electronics
410,1411,East,19802.224230716725,10.0,2024-05-25 21:51:42.702702704,176,55,0,VIP,Direct,Credit Card,6.0,Books
411,1412,West,23407.503486863123,10.0,2023-09-19 04:52:36.756756756,144,46,0,New,Online,Bank Transfer,9.0,Books
412,1413,South,20141.591880652304,277.0,2023-10-30 01:49:32.972972972,195,32,0,Returning,In-Store,Bank Transfer,3.0,Electronics
413,1414,North,20148.780697478727,277.0,2023-08-15 17:12:04.324324324,133,55,0,Returning,In-Store,Bank Transfer,10.0,Electronics
414,1415,East,24691.419029879988,277.0,2024-03-09 15:15:18.918918920,144,96,0,VIP,Online,Bank Transfer,10.0,Home & Kitchen
415,1416,North,17419.776358913132,5.0,2023-05-03 14:50:48.648648648,160,5,0,Returning,Direct,Credit Card,9.0,Electronics
416,1417,North,20480.60388470492,15.0,2024-03-21 18:28:28.108108104,182,36,0,Returning,Online,Bank Transfer,4.0,Electronics
417,1418,South,17688.623556474788,277.0,2023-06-22 10:22:42.162162162,115,49,0,New,In-Store,Cash,7.0,Health & Beauty
418,1419,West,17827.51886283842,277.0,2023-03-14 03:59:16.756756756,165,58,1,New,In-Store,Bank Transfer,9.0,Books
419,1420,South,18454.1393826568,5.0,2024-07-26 05:17:07.027027024,139,39,0,VIP,Online,Bank Transfer,2.0,Home & Kitchen
420,1421,South,21110.668858168563,277.0,2023-11-30 08:51:53.513513512,116,80,0,VIP,Direct,Credit Card,2.0,Books
421,1422,South,17606.256891682613,5.0,2023-02-04 11:40:32.432432432,133,97,0,Returning,Direct,Credit Card,9.0,Home & Kitchen
422,1423,South,26278.780627867603,10.0,2024-05-06 02:42:52.972972968,115,85,0,New,Online,Cash,3.0,Books
423,1424,East,15526.96348890248,277.0,2023-02-10 20:56:56.216216216,159,61,0,VIP,Online,Bank Transfer,9.0,Electronics
424,1425,West,19065.641779193204,277.0,2024-09-24 06:03:14.594594592,165,9,0,VIP,Direct,Bank Transfer,5.0,Books
425,1426,North,122.0,10.0,2024-03-12 04:33:52.432432432,165,6,0,VIP,In-Store,Bank Transfer,6.0,Books
426,1427,North,27234.889421768665,10.0,2023-06-23 01:42:20.540540540,189,35,0,Returning,Online,Cash,2.0,Home & Kitchen
427,1428,West,20982.773882557874,10.0,2023-11-16 22:59:27.567567564,112,39,0,New,Direct,Credit Card,8.0,Sports
428,1429,North,25159.22269734317,277.0,2024-02-27 03:21:48.108108104,155,22,0,VIP,Direct,Cash,9.0,Clothing
429,1430,West,122.0,15.0,2023-08-19 13:09:54.594594592,130,41,0,New,In-Store,Bank Transfer,2.0,Home & Kitchen
430,1431,North,21335.25132934629,15.0,2023-04-03 14:27:44.864864864,133,5,0,VIP,In-Store,Credit Card,6.0,Home & Kitchen
